,Unnamed: 0,ID,Type,Roll,Pitch,Yaw,X_acc,Y_acc,Z_acc,Interval Time,Time,index
450,450,10,Trigo,-171.2465,-67.5284,-45.407,-15.0934,-14.3414,0.206,50,2024-03-21 17:10:39.971479,450
451,451,10,Trigo,-165.6981,-73.245,-80.2642,-8.7275,-14.6192,-0.1724,50,2024-03-21 17:10:40.021202,451
452,452,10,Trigo,75.4198,-87.0546,12.7371,-6.2845,-10.9117,2.7926,50,2024-03-21 17:10:40.115058,452
453,453,10,Trigo,42.3918,-56.4246,31.6186,-5.4463,-5.7289,3.9183,50,2024-03-21 17:10:40.152815,453
454,454,10,Trigo,50.4654,-41.9771,14.0772,-5.7337,-2.8884,3.8129,50,2024-03-21 17:10:40.221705,454
455,455,11,Trigo,176.068,-58.9459,-160.7015,-15.2467,-7.1036,-1.3412,50,2024-03-21 17:10:45.546778,455
456,456,11,Trigo,-176.0295,-47.4113,-169.1621,-14.2935,-3.8656,1.3077,50,2024-03-21 17:10:45.603639,456
457,457,11,Trigo,-167.8209,-39.4322,-173.2458,-12.5978,-0.8574,0.2778,50,2024-03-21 17:10:45.677054,457
458,458,11,Trigo,-151.5545,-30.6687,-177.8871,-9.3454,-0.5604,-1.3556,50,2024-03-21 17:10:45.748643,458
459,459,11,Trigo,-121.2302,-26.2415,168.4702,-11.4961,-3.8033,-1.6765,50,2024-03-21 17:10:45.805107,459
460,460,11,Trigo,-87.7719,-10.8745,148.2463,-12.3679,-9.2687,1.7244,50,2024-03-21 17:10:45.857345,460
461,461,11,Trigo,-75.7234,-2.1005,154.6343,-8.1191,-8.4113,-3.7506,50,2024-03-21 17:10:45.932241,461
462,462,11,Trigo,-66.5297,-9.9972,151.002,-13.0337,-12.3487,-2.1028,50,2024-03-21 17:10:45.987920,462
463,463,11,Trigo,-45.8763,-23.7167,128.2924,-12.2433,-6.7108,3.056,50,2024-03-21 17:10:46.054653,463
464,464,11,Trigo,-26.4846,-38.1884,110.5329,-14.8922,-4.6894,-1.5663,50,2024-03-21 17:10:46.131373,464
465,465,11,Trigo,-4.0276,-50.2795,92.0112,-16.2191,-5.887,2.0645,50,2024-03-21 17:10:46.170923,465
466,466,11,Trigo,8.1597,-59.2584,83.6386,-14.3414,-11.5344,2.3232,50,2024-03-21 17:10:46.248634,466
467,467,11,Trigo,11.7065,-73.9173,74.1678,-10.4662,-12.775,0.2922,50,2024-03-21 17:10:46.294871,467
468,468,11,Trigo,57.0981,-78.937,21.9148,-10.198,-10.9261,3.3674,50,2024-03-21 17:10:46.355222,468
469,469,11,Trigo,119.3222,-71.5997,-39.2818,-7.2761,-7.0174,2.5196,50,2024-03-21 17:10:46.433130,469
470,470,11,Trigo,164.0852,-58.1131,-78.6359,-7.5347,-8.6652,0.0623,50,2024-03-21 17:10:46.481161,470
471,471,11,Trigo,-165.4742,-32.978,-100.1081,-11.2997,-9.1873,-2.1507,50,2024-03-21 17:10:46.552322,471
472,472,11,Trigo,-150.725,-24.6763,-111.0426,-11.5344,-7.391,-0.2778,50,2024-03-21 17:10:46.615179,472
473,473,11,Trigo,-141.5224,-24.8748,-119.7404,-12.5307,-5.1828,-0.3161,50,2024-03-21 17:10:46.673486,473
474,474,11,Trigo,-129.063,-25.4777,-133.6621,-13.3786,-4.541,-1.3795,50,2024-03-21 17:10:46.778979,474
475,475,11,Trigo,-96.0857,-29.3721,-159.9398,-16.3388,-5.384,-0.3066,50,2024-03-21 17:10:46.862516,475
476,476,11,Trigo,-71.0584,-29.5341,-168.4742,-16.1329,-9.2065,-1.1927,50,2024-03-21 17:10:46.931640,476
477,477,11,Trigo,-45.6886,-34.3376,-176.5274,-14.5569,-9.331,-0.479,50,2024-03-21 17:10:46.987401,477
478,478,11,Trigo,-11.0648,-45.9068,163.3709,-12.0853,-7.4629,-0.6562,50,2024-03-21 17:10:47.065893,478
479,479,11,Trigo,43.7378,-48.0786,111.9777,-12.4158,-2.8165,0.8909,50,2024-03-21 17:10:47.229860,479
480,480,11,Trigo,44.2053,-56.7376,76.6998,-17.0478,-14.5761,2.0932,50,2024-03-21 17:10:47.329738,480
481,481,11,Trigo,21.9441,-68.7098,83.059,-10.1932,-11.8601,-0.6514,50,2024-03-21 17:10:47.382315,481
482,482,11,Trigo,20.2602,-69.4273,77.457,-8.4975,-10.2124,1.2981,50,2024-03-21 17:10:47.417186,482
483,483,11,Trigo,27.3939,-62.6067,57.2859,-8.9191,-8.5933,4.4164,50,2024-03-21 17:10:47.488225,483
484,484,11,Trigo,38.6455,-65.2791,22.1066,-11.5823,-8.8807,1.1496,50,2024-03-21 17:10:47.551971,484
485,485,11,Trigo,48.8697,-70.6657,-2.643,-11.1321,-8.9143,1.6621,50,2024-03-21 17:10:47.604985,485
486,486,11,Trigo,64.3818,-76.2901,-24.4288,-12.5834,-8.7562,4.7421,50,2024-03-21 17:10:47.682058,486
487,487,11,Trigo,139.4238,-71.2358,-103.9327,-16.3915,-6.9982,-1.3221,50,2024-03-21 17:10:47.736524,487
488,488,11,Trigo,172.375,-52.9838,-136.0993,-17.977,-6.6007,-0.5461,50,2024-03-21 17:10:47.816266,488
489,489,11,Trigo,-160.8939,-46.8349,-154.6119,-15.1796,-4.6751,1.8777,50,2024-03-21 17:10:47.872907,489
490,490,11,Trigo,-139.1156,-29.9417,-166.6765,-15.8311,-5.9875,-3.5303,50,2024-03-21 17:10:47.936426,490
491,491,11,Trigo,-113.4375,-20.4315,-179.1608,-12.8852,-5.9588,2.8453,50,2024-03-21 17:10:47.997135,491
492,492,11,Trigo,-86.0317,-16.8059,175.0314,-9.1011,-6.7875,-4.3781,50,2024-03-21 17:10:48.053998,492
493,493,11,Trigo,-59.689,-16.0026,178.6615,-10.5525,-7.8892,-0.8335,50,2024-03-21 17:10:48.120342,493
494,494,11,Trigo,-31.0919,-19.9759,166.0903,-9.8387,-8.3107,1.8681,50,2024-03-21 17:10:48.187859,494
495,495,11,Trigo,-17.8199,-31.556,152.1098,-12.526,-6.4378,-0.0479,50,2024-03-21 17:10:48.236435,495
496,496,11,Trigo,-4.3433,-47.1454,129.6016,-15.3521,-1.8729,-1.1783,50,2024-03-21 17:10:48.298877,496
497,497,11,Trigo,10.1028,-47.1939,107.1827,-15.2802,-4.3733,3.0417,50,2024-03-21 17:10:48.379886,497
498,498,11,Trigo,12.9522,-57.0096,94.7931,-15.3521,-8.3059,-0.3257,50,2024-03-21 17:10:48.431558,498
499,499,11,Trigo,19.4529,-66.3402,83.8706,-13.5271,-10.2603,3.4297,50,2024-03-21 17:10:48.496381,499
500,500,12,Trigo,-128.2212,-53.5019,-177.5056,-9.7142,-3.9422,0.0287,50,2024-03-21 17:10:51.812694,500
501,501,12,Trigo,-121.9239,-50.6192,-179.0779,-9.6376,-2.898,0.4455,50,2024-03-21 17:10:51.881085,501
502,502,12,Trigo,-109.4322,-48.1857,177.3767,-9.2687,-3.2524,-0.4072,50,2024-03-21 17:10:51.939221,502
503,503,12,Trigo,-88.0638,-45.5941,171.0471,-10.5477,-4.7517,0.2587,50,2024-03-21 17:10:52.015560,503
504,504,12,Trigo,-67.3015,-43.7472,167.3995,-11.5488,-7.3575,0.4455,50,2024-03-21 17:10:52.070258,504
505,505,12,Trigo,-45.3055,-47.9014,166.0515,-11.6925,-8.3634,-0.4215,50,2024-03-21 17:10:52.136954,505
506,506,12,Trigo,-14.0514,-59.7871,151.2131,-10.8015,-6.821,-0.4886,50,2024-03-21 17:10:52.215342,506
507,507,12,Trigo,21.0915,-64.9432,120.5997,-10.9692,-4.9194,0.6562,50,2024-03-21 17:10:52.261864,507
508,508,12,Trigo,41.0946,-62.2541,95.2799,-9.0149,-4.2727,0.7281,50,2024-03-21 17:10:52.311550,508
509,509,12,Trigo,26.3737,-65.1271,87.9313,-10.3082,-9.331,1.7819,50,2024-03-21 17:10:52.398835,509
510,510,12,Trigo,8.9434,-69.3305,89.131,-9.6136,-9.604,0.3114,50,2024-03-21 17:10:52.496703,510
511,511,12,Trigo,25.4289,-72.7867,52.925,-9.2496,-7.7599,1.6334,50,2024-03-21 17:10:52.581075,511
512,512,12,Trigo,20.4022,-79.1285,37.4765,-9.537,-8.8424,0.6562,50,2024-03-21 17:10:52.649005,512
513,513,12,Trigo,3.0936,-81.4743,39.8667,-12.205,-10.4806,1.7819,50,2024-03-21 17:10:52.696137,513
514,514,12,Trigo,6.8742,-83.034,22.9018,-13.2636,-8.7418,3.8512,50,2024-03-21 17:10:52.765648,514
515,515,12,Trigo,138.5238,-84.1605,-121.2771,-13.2924,-6.4234,0.8287,50,2024-03-21 17:10:52.832497,515
516,516,12,Trigo,168.0688,-66.2942,-164.4491,-15.3042,-6.2654,0.9915,50,2024-03-21 17:10:52.915510,516
517,517,12,Trigo,174.398,-57.2761,-176.2588,-14.0444,-5.748,0.0671,50,2024-03-21 17:10:52.952557,517
518,518,12,Trigo,176.4328,-48.3877,176.4724,-13.1822,-3.8225,-0.4503,50,2024-03-21 17:10:53.011987,518
519,519,12,Trigo,175.8734,-39.4023,169.1069,-12.387,-1.2981,0.5413,50,2024-03-21 17:10:53.071706,519
520,520,12,Trigo,179.4103,-35.7026,157.1572,-9.7717,0.2012,-0.9963,50,2024-03-21 17:10:53.136520,520
521,521,12,Trigo,-174.082,-33.1274,140.8846,-10.1453,-2.122,-0.7951,50,2024-03-21 17:10:53.214996,521
522,522,12,Trigo,-160.9817,-33.5808,121.9631,-7.803,-2.7064,0.4407,50,2024-03-21 17:10:53.270639,522
523,523,12,Trigo,-143.4797,-30.8746,106.0947,-6.0786,-3.3195,0.5173,50,2024-03-21 17:10:53.314374,523
524,524,12,Trigo,-124.185,-19.8774,93.3469,-6.9695,-4.9769,2.2801,50,2024-03-21 17:10:53.398297,524
525,525,12,Trigo,-114.1314,-8.2571,94.4383,-17.9914,-14.7773,-8.6125,50,2024-03-21 17:10:53.453772,525
526,526,12,Trigo,-94.6568,-10.1518,77.4251,-10.6195,-7.2186,3.5829,50,2024-03-21 17:10:53.520659,526
527,527,12,Trigo,-80.7167,-12.9411,66.5182,-13.1966,-9.6807,1.4179,50,2024-03-21 17:10:53.573662,527
528,528,12,Trigo,-65.0944,-19.5134,67.1653,-15.467,-13.2445,-0.7999,50,2024-03-21 17:10:53.638163,528
529,529,12,Trigo,-49.7954,-24.8033,60.29,-12.5355,-10.9165,2.6872,50,2024-03-21 17:10:53.695980,529
530,530,12,Trigo,-26.9194,-36.6813,46.5958,-10.6626,-9.9633,2.6728,50,2024-03-21 17:10:53.765458,530
531,531,12,Trigo,-10.7303,-53.882,36.795,-10.1693,-10.0064,1.2454,50,2024-03-21 17:10:53.838305,531
532,532,12,Trigo,20.3766,-69.0987,11.395,-8.5742,-7.9179,1.7675,50,2024-03-21 17:10:53.886332,532
533,533,12,Trigo,91.1223,-70.4068,-53.2945,-8.943,-5.2738,2.1555,50,2024-03-21 17:10:53.965643,533
534,534,12,Trigo,134.1043,-61.9557,-91.1686,-9.9441,-6.1792,1.0155,50,2024-03-21 17:10:54.048012,534
535,535,12,Trigo,-161.5887,-36.1618,-134.0088,-13.0145,-6.0594,0.3114,50,2024-03-21 17:10:54.131538,535
536,536,12,Trigo,-139.0029,-31.5391,-137.9514,-12.9762,-4.0524,3.2572,50,2024-03-21 17:10:54.236270,536
537,537,12,Trigo,-75.5452,-29.6485,-143.8995,-14.4947,-13.5558,0.9245,50,2024-03-21 17:10:54.329191,537
538,538,12,Trigo,-58.3149,-43.0629,-129.8185,-11.3189,-10.7249,-2.8357,50,2024-03-21 17:10:54.387792,538
539,539,12,Trigo,-60.7698,-62.9046,-123.764,-13.4648,-9.6471,-0.3736,50,2024-03-21 17:10:54.453980,539
540,540,12,Trigo,-27.5169,-75.7774,-155.8236,-10.7345,-5.8343,4.1051,50,2024-03-21 17:10:54.531432,540
541,541,12,Trigo,124.1411,-78.329,51.3214,-14.7964,-1.5184,-2.8022,50,2024-03-21 17:10:54.585985,541
542,542,12,Trigo,147.9905,-69.0179,11.2317,-12.9666,-6.5624,-2.122,50,2024-03-21 17:10:54.635835,542
543,543,12,Trigo,146.9634,-76.3131,-17.5295,-13.5079,-14.2073,-0.479,50,2024-03-21 17:10:54.703709,543
544,544,12,Trigo,116.5634,-83.7028,-13.4534,-7.1084,-12.1284,-0.2395,50,2024-03-21 17:10:54.753267,544
545,545,13,Trigo,-116.9506,-26.8202,-171.6633,-11.9224,-2.783,0.2874,50,2024-03-21 17:10:59.247732,545
546,546,13,Trigo,-91.3288,-21.92,171.8148,-13.0337,-6.1696,-4.0236,50,2024-03-21 17:10:59.311290,546
547,547,13,Trigo,-73.8687,-13.0752,162.5401,-9.0388,-6.2462,-1.2358,50,2024-03-21 17:10:59.384669,547
548,548,13,Trigo,-64.0144,-15.1107,159.6251,-9.719,-7.7982,-2.3998,50,2024-03-21 17:10:59.513287,548
549,549,13,Trigo,-35.3383,-31.912,130.4992,-13.4217,-7.3,0.5269,50,2024-03-21 17:10:59.569154,549
550,550,13,Trigo,-14.1243,-48.7465,108.0902,-13.0768,-3.5542,-0.7281,50,2024-03-21 17:10:59.637097,550
551,551,13,Trigo,2.8014,-53.9948,89.4545,-11.5727,-3.2668,2.5387,50,2024-03-21 17:10:59.696413,551
552,552,13,Trigo,16.8381,-61.5243,77.1238,-14.4276,-8.761,1.8442,50,2024-03-21 17:10:59.754063,552
553,553,13,Trigo,31.2778,-76.8304,62.6357,-11.0315,-9.3023,0.9053,50,2024-03-21 17:10:59.813286,553
554,554,13,Trigo,115.4506,-80.4503,-22.479,-10.6339,-8.8185,1.0251,50,2024-03-21 17:10:59.870602,554
555,555,13,Trigo,149.0263,-68.2736,-55.813,-8.9382,-6.1648,1.6765,50,2024-03-21 17:10:59.937422,555
556,556,13,Trigo,173.1895,-56.2475,-77.3335,-8.3011,-6.9216,-0.2156,50,2024-03-21 17:10:59.997268,556
557,557,13,Trigo,-162.3423,-43.0078,-103.3439,-10.5046,-8.3969,0.0479,50,2024-03-21 17:11:00.081683,557
558,558,13,Trigo,-157.422,-38.0739,-110.6201,-11.0027,-7.7407,-0.1964,50,2024-03-21 17:11:00.121507,558
559,559,13,Trigo,-151.098,-35.9055,-118.6733,-14.8204,-6.1169,-0.0575,50,2024-03-21 17:11:00.199684,559
560,560,13,Trigo,-139.9034,-35.9491,-130.2346,-15.3185,-5.3457,-0.273,50,2024-03-21 17:11:00.265506,560
561,561,13,Trigo,-128.0202,-30.9234,-144.3026,-13.3403,-4.5745,-1.0442,50,2024-03-21 17:11:00.320082,561
562,562,13,Trigo,-105.2862,-25.7719,-157.949,-12.0469,-8.3251,4.3494,50,2024-03-21 17:11:00.380401,562
563,563,13,Trigo,-80.8412,-22.7494,-154.7742,-13.2061,-15.2994,0.661,50,2024-03-21 17:11:00.430119,563
564,564,13,Trigo,-52.8135,-33.7626,-139.785,-10.1214,-9.4172,-0.5892,50,2024-03-21 17:11:00.515619,564
565,565,13,Trigo,-49.4666,-64.2047,-127.4011,-10.1166,-6.0259,-1.7819,50,2024-03-21 17:11:00.581734,565
566,566,13,Trigo,-33.2782,-75.794,-144.5155,-12.6888,-4.8092,2.0741,50,2024-03-21 17:11:00.636728,566
567,567,13,Trigo,47.8025,-84.4245,136.4335,-10.7824,-2.122,0.4598,50,2024-03-21 17:11:00.703114,567
568,568,13,Trigo,151.6115,-75.8521,28.3052,-14.4036,-0.3497,-1.9639,50,2024-03-21 17:11:00.752492,568
569,569,13,Trigo,167.4236,-68.4587,-9.5246,-13.0097,-6.5911,-0.0862,50,2024-03-21 17:11:00.815585,569
570,570,13,Trigo,175.4169,-68.2137,-50.7087,-12.5068,-11.7116,0.8909,50,2024-03-21 17:11:00.882280,570
571,571,13,Trigo,171.5659,-68.5713,-68.5685,-10.3752,-12.7319,0.2347,50,2024-03-21 17:11:00.936106,571
572,572,13,Trigo,129.9898,-73.5045,-43.2945,-9.6232,-10.3273,3.9997,50,2024-03-21 17:11:01.003435,572
573,573,13,Trigo,92.4461,-58.8845,-23.9614,-8.5311,-6.136,2.9507,50,2024-03-21 17:11:01.096665,573
574,574,13,Trigo,88.4643,-46.2709,-36.1659,-8.8855,-4.2009,1.9448,50,2024-03-21 17:11:01.136074,574
575,575,13,Trigo,88.8171,-45.5474,-48.2424,-10.2315,-7.0222,2.8165,50,2024-03-21 17:11:01.203415,575
576,576,13,Trigo,100.8317,-50.3588,-69.2543,-12.1044,-9.4747,2.4094,50,2024-03-21 17:11:01.264866,576
577,577,13,Trigo,122.1995,-46.5622,-99.7271,-13.6708,-7.87,-1.6669,50,2024-03-21 17:11:01.319989,577
578,578,13,Trigo,142.0996,-40.9213,-119.6922,-14.8348,-5.2403,1.5616,50,2024-03-21 17:11:01.398875,578
579,579,13,Trigo,155.1065,-40.1317,-130.9858,-14.3893,-4.7517,0.1964,50,2024-03-21 17:11:01.444573,579
580,580,13,Trigo,176.8202,-34.751,-151.074,-14.8204,-4.311,-2.0932,50,2024-03-21 17:11:01.515178,580
581,581,13,Trigo,-160.1325,-35.6659,-164.0726,-10.8542,2.3232,-5.9971,50,2024-03-21 17:11:01.570601,581
582,582,13,Trigo,-124.3166,-33.3997,-176.8769,-12.6361,-7.506,-4.0284,50,2024-03-21 17:11:01.629707,582
583,583,13,Trigo,-101.2242,-31.1069,-177.7013,-10.3896,-7.1755,-3.0992,50,2024-03-21 17:11:01.698219,583
584,584,13,Trigo,-74.9769,-33.1996,178.8798,-11.544,-7.87,-0.3688,50,2024-03-21 17:11:01.753392,584
585,585,13,Trigo,123.8553,-73.7205,-21.512,-13.0576,-10.3417,2.2513,50,2024-03-21 17:11:02.179346,585
586,586,14,Trigo,-57.4642,-39.3014,138.3995,-8.3969,-5.5421,-0.4072,50,2024-03-21 17:11:08.134235,586
587,587,14,Trigo,-36.6639,-41.3142,132.4661,-8.8472,-5.657,1.4753,50,2024-03-21 17:11:08.196897,587
588,588,14,Trigo,-20.1785,-49.2717,128.0689,-6.8689,-5.1541,0.0335,50,2024-03-21 17:11:08.253758,588
589,589,14,Trigo,5.2319,-60.397,114.5132,-10.4614,-5.0679,1.5999,50,2024-03-21 17:11:08.320458,589
590,590,14,Trigo,51.229,-70.8272,76.464,-11.3763,-2.5052,-1.164,50,2024-03-21 17:11:08.386755,590
591,591,14,Trigo,64.4584,-78.9496,48.3048,-8.4544,-6.4666,0.2012,50,2024-03-21 17:11:08.462698,591
592,592,14,Trigo,23.8479,-85.9389,73.9061,-11.5536,-11.0794,0.388,50,2024-03-21 17:11:08.504982,592
593,593,14,Trigo,-88.433,-82.619,165.8582,-12.2481,-11.5632,2.031,50,2024-03-21 17:11:08.579159,593
594,594,14,Trigo,-148.4336,-82.7422,-145.7509,-11.0123,-8.0425,2.577,50,2024-03-21 17:11:08.628925,594
595,595,14,Trigo,174.7834,-74.0506,-115.4259,-11.8937,-6.3133,0.206,50,2024-03-21 17:11:08.696744,595
596,596,14,Trigo,-176.1432,-61.6567,-137.4439,-10.95,-6.9839,0.8814,50,2024-03-21 17:11:08.775188,596
597,597,14,Trigo,-173.1627,-54.8695,-150.0625,-14.1929,-7.8126,0.3832,50,2024-03-21 17:11:08.821821,597
598,598,14,Trigo,-173.0828,-47.2905,-160.5979,-10.404,-5.0391,0.5748,50,2024-03-21 17:11:08.881316,598
599,599,14,Trigo,-174.7717,-41.6171,-166.7495,-11.6254,-2.9123,0.2443,50,2024-03-21 17:11:08.946305,599
600,600,14,Trigo,-173.4164,-37.9572,-174.0356,-10.2219,-2.213,0.3976,50,2024-03-21 17:11:08.996124,600
601,601,14,Trigo,-169.8076,-34.4513,176.056,-10.1453,-0.3497,-0.2203,50,2024-03-21 17:11:09.079888,601
602,602,14,Trigo,-157.5299,-31.3048,160.3464,-9.3549,0.9149,-1.1113,50,2024-03-21 17:11:09.135504,602
603,603,14,Trigo,-137.6581,-30.427,139.3606,-13.2013,-6.9887,0.9436,50,2024-03-21 17:11:09.186102,603
604,604,14,Trigo,-117.3085,-22.1954,118.7379,-12.8277,-10.6387,1.5376,50,2024-03-21 17:11:09.248752,604
605,605,14,Trigo,-102.1288,-19.4189,117.3889,-10.8925,-10.2938,-1.6861,50,2024-03-21 17:11:09.314913,605
606,606,14,Trigo,-69.2801,-30.9003,106.9672,-11.6206,-3.6692,0.1964,50,2024-03-21 17:11:09.382431,606
607,607,14,Trigo,-47.0689,-37.0408,95.6212,-12.3966,-4.6224,-0.3545,50,2024-03-21 17:11:09.436742,607
608,608,14,Trigo,-38.6694,-43.6357,93.0753,-12.6265,-7.9802,-5.8486,50,2024-03-21 17:11:09.503997,608
609,609,14,Trigo,-19.8944,-57.2572,89.1122,-11.9847,-7.7838,1.8825,50,2024-03-21 17:11:09.570600,609
610,610,14,Trigo,23.5714,-63.7535,61.8121,-10.8255,-5.5852,1.0299,50,2024-03-21 17:11:09.637572,610
611,611,14,Trigo,72.0435,-69.4284,17.7863,-9.4316,-4.0763,0.2539,50,2024-03-21 17:11:09.699312,611
612,612,14,Trigo,124.4292,-65.7502,-31.7108,-7.9994,-4.2104,-0.4455,50,2024-03-21 17:11:09.744395,612
613,613,14,Trigo,169.3983,-57.7023,-65.6398,-10.3896,-4.9194,-0.8191,50,2024-03-21 17:11:09.831693,613
614,614,14,Trigo,-147.1134,-52.5598,-99.4075,-12.8756,-8.0329,0.9532,50,2024-03-21 17:11:09.915806,614
615,615,14,Trigo,-133.455,-39.4591,-113.6368,-12.8134,-8.3442,-2.4956,50,2024-03-21 17:11:09.981819,615
616,616,14,Trigo,-126.4733,-32.5873,-129.385,-14.1546,-7.688,0.5796,50,2024-03-21 17:11:10.028633,616
617,617,14,Trigo,-119.3911,-31.744,-144.3675,-13.1439,-6.4905,1.4035,50,2024-03-21 17:11:10.065420,617
618,618,14,Trigo,-116.8707,-26.7331,-156.5867,-15.1509,-2.8309,2.1555,50,2024-03-21 17:11:10.148563,618
619,619,14,Trigo,-105.1255,-26.203,-159.9055,-9.0388,-4.1961,4.153,50,2024-03-21 17:11:10.194778,619
620,620,14,Trigo,-69.2642,-25.0184,-159.1025,-10.7632,-12.7128,0.6993,50,2024-03-21 17:11:10.266212,620
621,621,14,Trigo,-45.0481,-27.7811,-152.2948,-8.0904,-7.0845,1.7148,50,2024-03-21 17:11:10.319843,621
622,622,14,Trigo,-42.4617,-53.8819,-135.4843,-10.5716,-7.6545,-2.5196,50,2024-03-21 17:11:10.413185,622
623,623,14,Trigo,-53.6919,-70.9984,-129.4576,-10.95,-5.5085,1.4801,50,2024-03-21 17:11:10.461473,623
624,624,14,Trigo,-38.9437,-76.3757,-144.5785,-11.8697,-2.8165,3.9135,50,2024-03-21 17:11:10.520428,624
625,625,14,Trigo,-101.7145,-83.2506,-81.7155,-14.6384,-2.6537,-1.2119,50,2024-03-21 17:11:10.570634,625
626,626,14,Trigo,-157.4675,-68.0332,-35.0424,-16.8801,-3.4057,-1.6669,50,2024-03-21 17:11:10.620330,626
627,627,14,Trigo,-162.1916,-62.3722,-57.2533,-14.7629,-9.4843,1.1352,50,2024-03-21 17:11:10.698444,627
628,628,14,Trigo,-171.2742,-59.735,-77.3726,-8.3874,-10.95,-1.3843,50,2024-03-21 17:11:10.752965,628
629,629,14,Trigo,147.5099,-74.451,-70.1246,-8.2772,-10.5189,4.2152,50,2024-03-21 17:11:10.829954,629
630,630,14,Trigo,82.358,-66.7551,-15.4944,-7.1036,-6.6438,4.3685,50,2024-03-21 17:11:10.893762,630
631,631,14,Trigo,80.2108,-52.5656,-28.2686,-6.7252,-4.6847,2.5291,50,2024-03-21 17:11:10.962248,631
632,632,14,Trigo,86.4756,-50.2973,-44.9475,-8.5981,-6.9168,1.8729,50,2024-03-21 17:11:11.017882,632
633,633,14,Trigo,98.2797,-52.4487,-63.8273,-8.6125,-8.8903,2.3232,50,2024-03-21 17:11:11.082137,633
634,634,15,Trigo,169.0567,-32.0826,-137.9771,-13.6612,-5.6283,-0.0575,50,2024-03-21 17:11:12.457505,634
635,635,15,Trigo,-170.0737,-34.5133,-152.1436,-12.799,-4.4787,1.0825,50,2024-03-21 17:11:12.535441,635
636,636,15,Trigo,-153.162,-30.6394,-164.3304,-17.1196,-7.0893,2.8549,50,2024-03-21 17:11:12.617279,636
637,637,15,Trigo,-117.4677,-26.7383,-174.8768,-12.4062,-7.0845,-0.4024,50,2024-03-21 17:11:12.661202,637
638,638,15,Trigo,-89.4325,-28.5381,-176.2993,-12.2194,-9.2304,-0.4646,50,2024-03-21 17:11:12.706780,638
639,639,15,Trigo,-68.3223,-34.7194,-173.666,-11.6925,-9.5705,-0.9676,50,2024-03-21 17:11:12.770071,639
640,640,15,Trigo,-50.0359,-51.2261,-177.1192,-10.3752,-6.7971,-0.4167,50,2024-03-21 17:11:12.849176,640
641,641,15,Trigo,-29.3332,-65.2333,167.415,-10.3609,-6.5528,1.2358,50,2024-03-21 17:11:12.891821,641
642,642,15,Trigo,42.376,-80.5426,101.3521,-16.5879,-4.1099,-0.1868,50,2024-03-21 17:11:12.980984,642
643,643,15,Trigo,114.5931,-72.8776,23.7707,-12.1523,-1.6286,0.5125,50,2024-03-21 17:11:13.035640,643
644,644,15,Trigo,105.9641,-73.559,17.3792,-11.1033,-6.6821,2.3806,50,2024-03-21 17:11:13.080976,644
645,645,15,Trigo,134.4212,-79.347,-44.9522,-12.32,-11.8793,-0.752,50,2024-03-21 17:11:13.165086,645
646,646,15,Trigo,137.7603,-78.3664,-57.1054,-10.8303,-11.0506,1.0394,50,2024-03-21 17:11:13.210743,646
647,647,15,Trigo,108.5977,-69.6226,-33.7797,-9.3118,-7.2952,3.765,50,2024-03-21 17:11:13.281576,647
648,648,15,Trigo,110.6341,-58.6385,-52.1603,-9.9681,-6.342,0.1677,50,2024-03-21 17:11:13.337164,648
649,649,15,Trigo,107.5177,-53.4025,-67.2266,-9.4076,-6.0402,2.1986,50,2024-03-21 17:11:13.391133,649
650,650,15,Trigo,103.9601,-54.6316,-74.0292,-10.586,-6.5576,3.1087,50,2024-03-21 17:11:13.465590,650
651,651,15,Trigo,113.4008,-53.7889,-89.9304,-12.2769,-5.6475,3.5398,50,2024-03-21 17:11:13.510729,651
652,652,15,Trigo,138.3702,-44.3119,-123.4012,-15.2275,-4.0907,-1.6717,50,2024-03-21 17:11:13.582377,652
653,653,15,Trigo,163.0753,-42.515,-142.8357,-15.1748,-4.6894,1.1831,50,2024-03-21 17:11:13.664980,653
654,654,15,Trigo,-169.4299,-38.6261,-161.4009,-14.9497,-6.275,-0.6467,50,2024-03-21 17:11:13.701996,654
655,655,15,Trigo,-141.7176,-28.2804,-176.18,-12.9618,-6.0354,-1.437,50,2024-03-21 17:11:13.771046,655
656,656,15,Trigo,-110.3879,-22.6715,169.1277,-12.3966,-9.1059,-1.4418,50,2024-03-21 17:11:13.848115,656
657,657,15,Trigo,-95.1357,-18.0174,165.9508,-8.9765,-8.2963,-1.8346,50,2024-03-21 17:11:13.902308,657
658,658,15,Trigo,-75.1818,-19.6127,162.731,-9.216,-7.9946,-0.3114,50,2024-03-21 17:11:13.970738,658
659,659,15,Trigo,-53.3935,-31.3427,150.3033,-10.8878,-7.9036,2.2896,50,2024-03-21 17:11:14.020684,659
660,660,15,Trigo,-39.4055,-50.1203,138.7549,-12.0661,-4.2823,-1.346,50,2024-03-21 17:11:14.086380,660
661,661,15,Trigo,-2.347,-64.0215,103.5682,-14.0157,-3.6931,1.6526,50,2024-03-21 17:11:14.164339,661
662,662,15,Trigo,34.4586,-68.0262,73.73,-13.5271,-2.7207,1.8777,50,2024-03-21 17:11:14.213273,662
663,663,15,Trigo,97.6597,-76.6188,15.1911,-13.7905,-7.324,0.57,50,2024-03-21 17:11:14.280858,663
